店铺ID,店铺名,托管模式,店铺LOGO,在售商品数,店铺总销量,店铺评分,粉丝数,商品ID,商品标题（中文）,商品标题（英文）,商品主图,商品轮播图,商品视频,商品链接,前台分类（英文）,前台分类（中文）,后台分类,标签,美元价格($),欧元价格(€),GMV($),GMV(€),总销量,日销量,周销量,月销量,美区评分,美区评论数,上架时间,收录时间,main_url,标题,banned,banned_hits
634418227257806.0,,全托,,21.0,15.0,,,606180088870067,"【Wall Sculptures】1PC 30cm/11.81inch 2D flat 字母V花朵装饰,铁艺挂饰,复古田园风格,客厅装饰,家居装饰,房间装饰,优雅,墙面装饰,客厅,卧室","【Wall Sculptures】1PC 30cm/11.81inch 2D flat 字母V花朵装饰,铁艺挂饰,复古田园风格,客厅装饰,家居装饰,房间装饰,优雅,墙面装饰,客厅,卧室",https://img.kwcdn.com/product/open/a32a9160f5d74ae7bd7bee14b8ee9487-goods.jpeg,[https://img.kwcdn.com/product/open/a32a9160f5d74ae7bd7bee14b8ee9487-goods.jpeg],https://goods-vod.kwcdn.com/goods-video/168b7f9126943169e0d0bbd94a599e44aa5b4739.f30.mp4,https://www.temu.com/search_result.html?search_key=606180088870067&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,,[],8.58,7.37,,,0,,,,,0,2026-09-12 16:51:13,,https://img.kwcdn.com/product/open/a32a9160f5d74ae7bd7bee14b8ee9487-goods.jpeg,"【Wall Sculptures】1PC 30cm/11.81inch 2D flat 字母V花朵装饰,铁艺挂饰,复古田园风格,客厅装饰,家居装饰,房间装饰,优雅,墙面装饰,客厅,卧室",False,
634418220511911.0,Csndice rui,全托,https://img-2.kwcdn.com/supplier-public-tag/201a0da61e2/f45f8bee-5274-469e-8272-b57d10a83658_300x300.jpeg,1010.0,75000.0,4.9,8740.0,606180390886012,4pcs，节日抱枕套套装，2d打印，简约现代抱枕套套装，拉链开合，非刺绣，可手洗 - 适用于沙发、床和家居装饰（无填充物）,4pcs，节日抱枕套套装，2d打印，简约现代抱枕套套装，拉链开合，非刺绣，可手洗 - 适用于沙发、床和家居装饰（无填充物）,https://img.kwcdn.com/product/open/e9320712a5e24f4fbc005f916443d248-goods.jpeg,"https://img.kwcdn.com/product/open/e9320712a5e24f4fbc005f916443d248-goods.jpeg,https://img.kwcdn.com/product/open/c5bdc3b33be243cea92ed531c23df301-goods.jpeg,https://img.kwcdn.com/product/open/f93a2e32649a4342922af8d20d0796ab-goods.jpeg,https://img.kwcdn.com/product/open/fbceb1c3061d49bb8729f30547566060-goods.jpeg,https://img.kwcdn.com/product/open/3f9f498d8e3e4175b01b89270475d17a-goods.jpeg,https://img.kwcdn.com/product/open/587b6255069e4c8ba6e9f4f46084cc80-goods.jpeg,https://img.kwcdn.com/product/open/58a9e92abbec4aa3bd42c997647191a2-goods.jpeg,https://img.kwcdn.com/product/open/280594e3c1ff4b298922d7f8784dfe48-goods.jpeg,https://img.kwcdn.com/product/open/0987229ea487401ea129e4a4d841cfeb-goods.jpeg,https://img.kwcdn.com/product/open/3fca3240f30e45049a32faa2206e94fe-goods.jpeg,https://img.kwcdn.com/product/open/7088d4163d3948a29451516bbd3808f5-goods.jpeg",,https://www.temu.com/search_result.html?search_key=606180390886012&search_method=user,Home & Kitchen/Bedding,家居厨房用品/床上用品,家居、厨房用品/床上用品/抱枕、靠垫及配件/抱枕套,"[广告, 60天内最低价格]",5.71,4.91,,,1,,,,,0,2026-09-12 16:19:35,,https://img.kwcdn.com/product/open/e9320712a5e24f4fbc005f916443d248-goods.jpeg,4pcs，节日抱枕套套装，2d打印，简约现代抱枕套套装，拉链开合，非刺绣，可手洗 - 适用于沙发、床和家居装饰（无填充物）,False,
634418227392506.0,AKKKUK,全托,https://img-2.kwcdn.com/supplier-public-tag/20add701c8/d524cfc0-0a71-45ed-9d94-49868e217a2f_300x300.jpeg,212.0,13000.0,4.9,306.0,606181951130629,1pc 8*8in/20x20cm的2D平面圆形铝标牌，有关海龟的复古铝牌匾，海洋与航行的装饰牌，适合客厅装饰、卧室装饰或礼物。French,1pc 8*8in/20x20cm的2D平面圆形铝标牌，有关海龟的复古铝牌匾，海洋与航行的装饰牌，适合客厅装饰、卧室装饰或礼物。French,https://img.kwcdn.com/product/21140d69258/5001ebe3-2799-43fd-9c03-141060dd1c56_800x800.jpeg,[https://img.kwcdn.com/product/21140d69258/5001ebe3-2799-43fd-9c03-141060dd1c56_800x800.jpeg],,https://www.temu.com/search_result.html?search_key=606181951130629&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,,[],3.82,3.28,,,0,,,,,0,2026-09-12 13:12:19,,https://img.kwcdn.com/product/21140d69258/5001ebe3-2799-43fd-9c03-141060dd1c56_800x800.jpeg,1pc 8*8in/20x20cm的2D平面圆形铝标牌，有关海龟的复古铝牌匾，海洋与航行的装饰牌，适合客厅装饰、卧室装饰或礼物。French,False,
634418224399805.0,A relax life,全托,https://img-2.kwcdn.com/supplier-public-tag/20237f5034/84888018-24f9-4d78-8a29-c95d76f1af02_300x300.jpeg,42.0,333.0,4.3,6.0,606182706124987,【软软天鹅绒+点塑底】圆形地毯，现代抽象风格+灰白交融纹理图案印花地毯 2D Printing Rug 时尚家居装饰地毯，客厅大地毯沙发地垫卧室地毯床边毯门口垫茶几垫 柔软不掉毛,【软软天鹅绒+点塑底】圆形地毯，现代抽象风格+灰白交融纹理图案印花地毯 2D Printing Rug 时尚家居装饰地毯，客厅大地毯沙发地垫卧室地毯床边毯门口垫茶几垫 柔软不掉毛,https://img.kwcdn.com/product/212a0c342c/a3797fc1-f06d-428a-aceb-a1e534760bd2_1250x1250.jpeg,[https://img.kwcdn.com/product/212a0c342c/a3797fc1-f06d-428a-aceb-a1e534760bd2_1250x1250.jpeg],,https://www.temu.com/search_result.html?search_key=606182706124987&search_method=user,Home & Kitchen/Rugs & Mats,家居厨房用品/地毯地垫,,[],48.87,42.0,,,0,,,,,0,2026-09-12 14:02:30,,https://img.kwcdn.com/product/212a0c342c/a3797fc1-f06d-428a-aceb-a1e534760bd2_1250x1250.jpeg,【软软天鹅绒+点塑底】圆形地毯，现代抽象风格+灰白交融纹理图案印花地毯 2D Printing Rug 时尚家居装饰地毯，客厅大地毯沙发地垫卧室地毯床边毯门口垫茶几垫 柔软不掉毛,False,
634418230056699.0,Gentle DwellingA,全托,https://img-2.kwcdn.com/supplier-public-tag/21140d6a6b0/9c698b04-2cfc-498f-9a04-f527b79bad8f_300x300.jpeg,2.0,463.0,4.0,30.0,606185977643969,"3件套床垫防护套,1件床笠+2个枕套（无填充物）,彩色花朵心形主题,手绘风格,春季,四季皆宜,可机洗,居家、宿舍、主卧、客房可用","3件套床垫防护套,1件床笠+2个枕套（无填充物）,彩色花朵心形主题,手绘风格,春季,四季皆宜,可机洗,居家、宿舍、主卧、客房可用",https://img.kwcdn.com/product/open/a4f79b82f19847479fcb8a1ddc3adc37-goods.jpeg,[https://img.kwcdn.com/product/open/a4f79b82f19847479fcb8a1ddc3adc37-goods.jpeg],,https://www.temu.com/search_result.html?search_key=606185977643969&search_method=user,Home & Kitchen/Bedding,家居厨房用品/床上用品,,[],14.62,12.57,,,2,,,,,0,2026-09-12 14:29:43,,https://img.kwcdn.com/product/open/a4f79b82f19847479fcb8a1ddc3adc37-goods.jpeg,"3件套床垫防护套,1件床笠+2个枕套（无填充物）,彩色花朵心形主题,手绘风格,春季,四季皆宜,可机洗,居家、宿舍、主卧、客房可用",False,
634418224386359.0,Wild Bloom Museum,全托,https://img-2.kwcdn.com/supplier-public-tag/2079f6181f/374611e1-50f5-4f54-8758-04b39c80bcd4_300x300.jpeg,80.0,20733.0,4.9,767.0,606186514570034,24支装，16.14英寸暖阳黄白色混合 narcissus 花束 仿真花，仿真花束装饰，适用于欧式和法式风格家居装饰，婚礼生日派个装饰，非常适合客厅、卧室、餐桌,24支装，16.14英寸暖阳黄白色混合 narcissus 花束 仿真花，仿真花束装饰，适用于欧式和法式风格家居装饰，婚礼生日派个装饰，非常适合客厅、卧室、餐桌,https://img.kwcdn.com/product/fancy/6501f217-894d-42be-bc16-1e210cc9e58a.jpg,[https://img.kwcdn.com/product/fancy/6501f217-894d-42be-bc16-1e210cc9e58a.jpg],,https://www.temu.com/search_result.html?search_key=606186514570034&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,,"[仅剩6件, 店铺优惠券：满$20.86减$2.09]",15.53,13.35,,,0,,,,,0,2026-09-12 00:32:59,,https://img.kwcdn.com/product/fancy/6501f217-894d-42be-bc16-1e210cc9e58a.jpg,24支装，16.14英寸暖阳黄白色混合 narcissus 花束 仿真花，仿真花束装饰，适用于欧式和法式风格家居装饰，婚礼生日派个装饰，非常适合客厅、卧室、餐桌,False,
634418229622082.0,UFLAY DAY,全托,https://img-2.kwcdn.com/supplier-public-tag/21140d63a68/beedd43e-96f9-43e7-a0ed-ec2d5843a81c_300x300.jpeg,9.0,13268.0,5.0,33.0,606187856714227,3pcs 37寸毕业猫头鹰气球毕业典礼主题派个气氛装扮毕业季室内户外摆放装饰铝膜气球,3pcs 37寸毕业猫头鹰气球毕业典礼主题派个气氛装扮毕业季室内户外摆放装饰铝膜气球,https://img.kwcdn.com/product/open/3db2559ab6a1460a9a88b5c3b7798353-goods.jpeg,[https://img.kwcdn.com/product/open/3db2559ab6a1460a9a88b5c3b7798353-goods.jpeg],,https://www.temu.com/search_result.html?search_key=606187856714227&search_method=user,Home & Kitchen/Event & Party Supplies,家居厨房用品/节日聚会用品,,[仅剩4件],2.9,2.5,,,1,,,,,0,2026-09-12 15:52:29,,https://img.kwcdn.com/product/open/3db2559ab6a1460a9a88b5c3b7798353-goods.jpeg,3pcs 37寸毕业猫头鹰气球毕业典礼主题派个气氛装扮毕业季室内户外摆放装饰铝膜气球,False,
634418217559412.0,CZX FAD,全托,https://img-2.kwcdn.com/supplier-public-tag/1fee583040/f2137910-9c92-4129-8e03-814341c9eebb_300x300.jpeg,131.0,4765.0,4.7,200.0,606187940634556,1个 2D平面印花可折叠洗衣篮 带铁架 防刮耐磨 防宠物抓咬 收纳筐 粉色花朵图案 父亲节适用 用于度假租赁、客房礼品收纳 存放床上用品、装饰摆件 保持整洁清新 2D平面 置物架篮,1个 2D平面印花可折叠洗衣篮 带铁架 防刮耐磨 防宠物抓咬 收纳筐 粉色花朵图案 父亲节适用 用于度假租赁、客房礼品收纳 存放床上用品、装饰摆件 保持整洁清新 2D平面 置物架篮,https://img.kwcdn.com/product/21140d61d88/e987d2c2-d459-43ae-a4e2-8ec52ba1a66d_1000x1000.jpeg,[https://img.kwcdn.com/product/21140d61d88/e987d2c2-d459-43ae-a4e2-8ec52ba1a66d_1000x1000.jpeg],,https://www.temu.com/search_result.html?search_key=606187940634556&search_method=user,Home & Kitchen/Home Storage & Organization,家居厨房用品/家庭收纳,,[],15.79,13.57,,,0,,,,,0,2026-09-12 17:09:05,,https://img.kwcdn.com/product/21140d61d88/e987d2c2-d459-43ae-a4e2-8ec52ba1a66d_1000x1000.jpeg,1个 2D平面印花可折叠洗衣篮 带铁架 防刮耐磨 防宠物抓咬 收纳筐 粉色花朵图案 父亲节适用 用于度假租赁、客房礼品收纳 存放床上用品、装饰摆件 保持整洁清新 2D平面 置物架篮,False,
634418223543315.0,CGFGDEGREGRER,全托,https://img-2.kwcdn.com/supplier-public-tag/201365d53b8/8e75e206-45ac-44e5-ab2b-7d030c73701e_300x300.jpeg,68.0,4053.0,5.0,60.0,606189198926746,,"1pc, A Tissue Box, A Roll Paper Box, A Tissue Dispenser, Mice and Christmas Tree, Multi Functional Tissue Paper Storage Box, Perfect for Outdoor Gatherings and Can Be Used as Home Decor _ZJHms2005",https://img.kwcdn.com/product/fancy/ebb00e54-a9a6-438e-a7e8-62eceb068de0.jpg,[https://img.kwcdn.com/product/fancy/ebb00e54-a9a6-438e-a7e8-62eceb068de0.jpg],,https://www.temu.com/search_result.html?search_key=606189198926746&search_method=user,Home & Kitchen/Dining & Entertaining,家居厨房用品/餐厅用品,,[],2.78,2.39,0.0,0.0,0,0.0,0.0,0.0,,0,2026-09-12 13:04:17,,https://img.kwcdn.com/product/fancy/ebb00e54-a9a6-438e-a7e8-62eceb068de0.jpg,"1pc, A Tissue Box, A Roll Paper Box, A Tissue Dispenser, Mice and Christmas Tree, Multi Functional Tissue Paper Storage Box, Perfect for Outdoor Gatherings and Can Be Used as Home Decor _ZJHms2005",False,
634418227392506.0,AKKKUK,全托,https://img-2.kwcdn.com/supplier-public-tag/20add701c8/d524cfc0-0a71-45ed-9d94-49868e217a2f_300x300.jpeg,212.0,13000.0,4.9,306.0,606189819657627,阿根廷国旗圆形铝制标牌 - 20.32x20.32厘米，防风雨高品质印刷，完美适用于厨房、花园、办公室的节日与新年装饰,阿根廷国旗圆形铝制标牌 - 20.32x20.32厘米，防风雨高品质印刷，完美适用于厨房、花园、办公室的节日与新年装饰,https://img.kwcdn.com/product/open/7c498b7df6cb4bf8bc5bfb29b2682548-goods.jpeg,[https://img.kwcdn.com/product/open/7c498b7df6cb4bf8bc5bfb29b2682548-goods.jpeg],,https://www.temu.com/search_result.html?search_key=606189819657627&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,,[],3.47,2.98,,,0,,,,,0,2026-09-12 13:12:37,,https://img.kwcdn.com/product/open/7c498b7df6cb4bf8bc5bfb29b2682548-goods.jpeg,阿根廷国旗圆形铝制标牌 - 20.32x20.32厘米，防风雨高品质印刷，完美适用于厨房、花园、办公室的节日与新年装饰,False,
634418229982483.0,Wen party B,全托,https://img-2.kwcdn.com/supplier-public-tag/21140d63c60/8d62779b-1307-4626-8d69-eee2ad3b9182_300x300.jpeg,18.0,19000.0,5.0,42.0,606191547688237,,"2D Flat, 2D Flat - 2D Flat, 2D Flat - 2D Flat Banner 1pc Bloody Zombie Crawling Female Ghost Halloween Door Banner, Horror Thriller Dark Style, Red Eyes Blood Flow Zombie Ghost Design, Halloween Front Door Decoration",https://img.kwcdn.com/product/open/4be62007422a42a492a39ce223c79de4-goods.jpeg,[https://img.kwcdn.com/product/open/4be62007422a42a492a39ce223c79de4-goods.jpeg],,https://www.temu.com/search_result.html?search_key=606191547688237&search_method=user,Home & Kitchen/Event & Party Supplies,家居厨房用品/节日聚会用品,,[],8.02,6.89,,,0,,,,,0,2026-09-12 01:34:49,,https://img.kwcdn.com/product/open/4be62007422a42a492a39ce223c79de4-goods.jpeg,"2D Flat, 2D Flat - 2D Flat, 2D Flat - 2D Flat Banner 1pc Bloody Zombie Crawling Female Ghost Halloween Door Banner, Horror Thriller Dark Style, Red Eyes Blood Flow Zombie Ghost Design, Halloween Front Door Decoration",False,
634418225652616.0,Different Moods,全托,https://img-2.kwcdn.com/supplier-public-tag/212a0c692c/e0f5fda8-c1b1-4c4b-bcf5-4733c39a5131_300x300.jpeg,37.0,1153.0,0.0,0.0,606191547704185,,"2D Flat, 2D Flat, (2D) 4pcs Gothic Style Shower Curtain Set, Black Background Pink Hair Angel Print Bathroom Decor, Bathroom Additions Including, U-Shaped, Toilet Lid Cover, Shower Curtain with Hooks, Halloween Decoration",https://img.kwcdn.com/product/2123a628b0/b5ea20fc-a6bc-494a-8e2f-1a7fda2e67c1_800x800.jpeg,[https://img.kwcdn.com/product/2123a628b0/b5ea20fc-a6bc-494a-8e2f-1a7fda2e67c1_800x800.jpeg],https://goods-vod.kwcdn.com/goods-video/3a0ce270ddfd93958310dbf972e9c4d9738cd746gs2CV.f30.mp4,https://www.temu.com/search_result.html?search_key=606191547704185&search_method=user,Home & Kitchen/Towels & Shower Curtains,家居厨房用品/毛巾浴巾,,"[Store joined Temu 1 year ago, Saved $2.99 extra]",26.98,23.19,,,2,,,,,0,2026-09-12 11:18:09,,https://img.kwcdn.com/product/2123a628b0/b5ea20fc-a6bc-494a-8e2f-1a7fda2e67c1_800x800.jpeg,"2D Flat, 2D Flat, (2D) 4pcs Gothic Style Shower Curtain Set, Black Background Pink Hair Angel Print Bathroom Decor, Bathroom Additions Including, U-Shaped, Toilet Lid Cover, Shower Curtain with Hooks, Halloween Decoration",False,
634418229982483.0,Wen party B,全托,https://img-2.kwcdn.com/supplier-public-tag/21140d63c60/8d62779b-1307-4626-8d69-eee2ad3b9182_300x300.jpeg,18.0,19000.0,5.0,42.0,606191547716977,,"2D Flat, 2D Flat - 2D Flat, 2D Flat - 2D Flat Banner 1pc Horror Clown Halloween Door Banner, Thrilling Dark Circus Style, Red And Blue Color-Block Ripped Clown Costume And Menacing Grin Design, Halloween Front Door Decoration",https://img.kwcdn.com/product/open/3e8fef873931415f82220e7c308f460d-goods.jpeg,[https://img.kwcdn.com/product/open/3e8fef873931415f82220e7c308f460d-goods.jpeg],https://goods-vod.kwcdn.com/goods-video/6658ff88b09633c6d6b37324322ae3a82f10880dgs2CV.f30.mp4,https://www.temu.com/search_result.html?search_key=606191547716977&search_method=user,Home & Kitchen/Event & Party Supplies,家居厨房用品/节日聚会用品,,[],8.02,6.89,,,0,,,,,0,2026-09-12 01:34:49,,https://img.kwcdn.com/product/open/3e8fef873931415f82220e7c308f460d-goods.jpeg,"2D Flat, 2D Flat - 2D Flat, 2D Flat - 2D Flat Banner 1pc Horror Clown Halloween Door Banner, Thrilling Dark Circus Style, Red And Blue Color-Block Ripped Clown Costume And Menacing Grin Design, Halloween Front Door Decoration",False,
634418218040733.0,Any cup,全托,https://img-2.kwcdn.com/supplier-public-tag/1f14f502760/714bb380-7fc8-4ddb-b850-1c51b1fdbd40_1024x830.jpeg,1094.0,19174.0,4.9,731.0,606191832936686,陶瓷咖啡杯 1个 11盎司 趣味标语“但首先，让我们先帮您预批”白色带房屋图案 - 抵押贷款专员的理想之选,陶瓷咖啡杯 1个 11盎司 趣味标语“但首先，让我们先帮您预批”白色带房屋图案 - 抵押贷款专员的理想之选,https://img.kwcdn.com/product/f78754ea/e01bd0c0-d7d3-4072-82a9-23d071e5abba/54d1714795c593852edeb98e2fe27297.jpeg,[https://img.kwcdn.com/product/f78754ea/e01bd0c0-d7d3-4072-82a9-23d071e5abba/54d1714795c593852edeb98e2fe27297.jpeg],,https://www.temu.com/search_result.html?search_key=606191832936686&search_method=user,Home & Kitchen/Glassware & Drinkware,家居厨房用品/杯具,,[30天内最低价格],15.87,13.64,,,1,,,,,0,2026-09-12 15:50:35,,https://img.kwcdn.com/product/f78754ea/e01bd0c0-d7d3-4072-82a9-23d071e5abba/54d1714795c593852edeb98e2fe27297.jpeg,陶瓷咖啡杯 1个 11盎司 趣味标语“但首先，让我们先帮您预批”白色带房屋图案 - 抵押贷款专员的理想之选,False,
634418230285456.0,Shunian Custom,全托,https://img-2.kwcdn.com/supplier-public-tag/21137b24c6c/f0517dfa-4398-4aa5-80a9-f9442c907ae5_300x300.jpeg,28.0,2120.0,4.3,23.0,606192621472168,1个个性化姓名圣诞袜，壁炉和圣诞树悬挂装饰品，营造温馨的圣诞氛围,1个个性化姓名圣诞袜，壁炉和圣诞树悬挂装饰品，营造温馨的圣诞氛围,https://img.kwcdn.com/product/open/85bdbe1c250a4efe9b9a8ff1fdf357d2-goods.jpeg,[https://img.kwcdn.com/product/open/85bdbe1c250a4efe9b9a8ff1fdf357d2-goods.jpeg],,https://www.temu.com/search_result.html?search_key=606192621472168&search_method=user,Home & Kitchen/Seasonal Decor,家居厨房用品/节日饰品,,[历史最低价],9.49,8.16,,,0,,,,,0,2026-09-12 15:48:53,,https://img.kwcdn.com/product/open/85bdbe1c250a4efe9b9a8ff1fdf357d2-goods.jpeg,1个个性化姓名圣诞袜，壁炉和圣诞树悬挂装饰品，营造温馨的圣诞氛围,False,
634418229993944.0,GetArtLand,全托,https://img-2.kwcdn.com/supplier-public-tag/21140d63c60/0e873e0f-f155-473c-99f2-d8b39fd769f0_300x300.jpeg,111.0,4561.0,4.7,152.0,606196916443110,2D平面，1个蓝色猫咪花卉亚克力圆形磁性冰箱磁铁，蓝眼猫，厨房装饰，薰衣草花，柔软白色毛发，水彩花园，梦幻蓝色调，非常适合家庭、橱柜、冰箱、洗碗机、黑板,2D平面，1个蓝色猫咪花卉亚克力圆形磁性冰箱磁铁，蓝眼猫，厨房装饰，薰衣草花，柔软白色毛发，水彩花园，梦幻蓝色调，非常适合家庭、橱柜、冰箱、洗碗机、黑板,https://img.kwcdn.com/product/217a7c1b18/5b28b0fc-0e3c-4665-81a3-d74dd1f86914_800x800.jpeg,[https://img.kwcdn.com/product/217a7c1b18/5b28b0fc-0e3c-4665-81a3-d74dd1f86914_800x800.jpeg],,https://www.temu.com/search_result.html?search_key=606196916443110&search_method=user,Home & Kitchen/Kitchen Utensils & Supplies,家居厨房用品/厨房用品,,[],1.95,1.68,,,0,,,,,0,2026-09-12 10:15:31,,https://img.kwcdn.com/product/217a7c1b18/5b28b0fc-0e3c-4665-81a3-d74dd1f86914_800x800.jpeg,2D平面，1个蓝色猫咪花卉亚克力圆形磁性冰箱磁铁，蓝眼猫，厨房装饰，薰衣草花，柔软白色毛发，水彩花园，梦幻蓝色调，非常适合家庭、橱柜、冰箱、洗碗机、黑板,False,
